date,park,alert name,description,event type,road name,vehicle impact,event start date,alert_id,region,alpha,State
4/2/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
4/19/2024,Yosemite National Park,Yosemite Winter Road Closures,"Tioga Road (continuation of Highway 120 through the park) and Glacier Point Road are closed for the season due to snow. They will both reopen later than usual this summer. Call 209/372-0200 (then 1, 1) for road conditions and tire chain requirements.",incident,"['Tioga Road', 'Glacier Piont Road', 'Mariposa Grove Road']",all-lanes-closed,2023-11-15T02:00:00Z,16e33ae7-e71f-45ce-2e37-08d4c7ad36e2,PWR,YOSE,CA
