id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,road_closed_flag,Park Name,Type of Unit,State,Reg,Alpha,Unit
8C1BE14F-AA8E-414E-A0E4-F8AE130B0C90,,White House Overlook and Trail Closed,CACH,"White House Overlook and Trail, one of seven overlooks and the only public trail on the South Rim Drive, remains closed because of safety and law enforcement concerns.",Park Closure,[],2021-07-09 12:17:08.0,0,Canyon De Chelly,National Monument,AZ,IMR,CACH,1.0
794B4473-699F-4F18-98FB-4E9E25ED8BD8,https://www.nps.gov/cong/planyourvisit/directions.htm,"RVs, Trailers and Other Oversized Vehicles (Limited Parking)",CONG,"Due to increased visitation, parking lots often fill up early. Visitors need to be aware that parking for larger vehicles is very limited. RVs using ""tow dollies"" may have to unhook towed vehicles in order to turn around in the parking lot on busy days.",Information,[],2021-06-21 11:03:54.0,0,Congaree,National Park,SC,SER,CONG,1.0
EC6AF9B7-4BB4-4BDA-BD57-3126785042F4,https://www.nps.gov/colt/learn/management/parkdev.htm,Park in Progress,COLT,Coltsville NHP is working toward establishment and is not yet an official park. We do not have a Visitor Center and visitor services are limited. For more information please visit our Park Development and Calendar pages.,Park Closure,[],2021-06-17 12:01:16.0,0,,,,,,
E5C95382-AF45-4E19-8A79-B839BC54F9FE,https://www.nps.gov/kefj/planyourvisit/abandoned-mines-in-kenai-fjords.htm,Abandoned Mines Hazard,KEFJ,"Abandoned mines exist on park lands. Explosives, mine openings, unsafe structures and toxic chemicals may be present. Visitors should use extreme caution and avoid abandoned mineral properties.",Danger,[],2021-06-14 16:06:28.0,0,Kenai Fjords,National Park,AK,AKR,KEFJ,1.0
7DB1913D-75CB-47E6-8436-63E8832BC7D7,https://www.nps.gov/fosc/learn/photosmultimedia/fsmvideos.htm,Park Movie,FOSC,"Due to technical difficulties, the captioning on our park movie is not currently working and the lighting is not consistently dimming in the site's theater. For a captioned version, you can visit www.nps.gov/fosc/learn/photosmultimedia/fsmvideos.htm",Information,[],2021-06-14 12:28:09.0,0,Fort Scott,National Historic Site,KS,MWR,FOSC,1.0
FAADFF7E-E7A7-42DE-92B2-DF2CE5821FEC,,No Fuel Services,AGFO,Fuel up before visiting! Agate Fossil Beds National Monument is 30-50 miles from the nearest service stations.,Information,[],2021-05-07 13:38:17.0,0,Agate Fossil Beds,National Monument,NE,MWR,AGFO,1.0
C896192E-5FD3-4D2D-9147-FAB9E3D752E6,,Limited Cell Phone Coverage,AGFO,Cell phone voice and data coverage is very limited in the park and surrounding area. Free visitor WiFi is available in the visitor center.,Information,[],2021-05-07 13:18:05.0,0,Agate Fossil Beds,National Monument,NE,MWR,AGFO,1.0
FDBA5BF3-E4B4-4E85-9D32-509B66BEB7C9,,Possession or use of marijuana inside Fire Island National Seashore is prohibited.,FIIS,"While New York provides for regulated possession and use of marijuana, it remains an illegal drug under federal law and enforced within National Park units.",Information,[],2021-04-12 16:18:47.0,0,Fire Island,National Seashore,NY,NER,FIIS,1.0
45FF0403-36B1-4F86-904B-E271D53C0EA6,,George Rogers Clark NHP in the Eastern Time Zone,GERO,George Rogers Clark National Historical Park is located in the Eastern Time Zone. The park is open 9:00 am until 5:00 pm (Eastern time). The memorial closes 15 minutes before the visitor center.,Information,[],2021-03-19 14:49:44.0,0,George Rogers Clark,National Historical Park,IN,MWR,GERO,1.0
5577F976-4CF4-4750-B78F-523969F58D29,,Office closure,WARO,"Due to the Covid-19 pandemic we have adjusted our business operations, including mailing. Our offices are currently closed and employees are working remotely. Please contact the Trail Administrator directly at Johnny_Carawan@nps.gov with any requests.",Information,[],2021-03-03 15:33:32.0,0,,,,,,
390A4F94-22C2-4A30-B54D-2E551C7F7DFC,https://northcountrytrail.org/the-trail/trail-alerts/,Trail Alerts,NOCO,Trail closures are reported to the North Country Trail Association. Go to their Trail Alerts page for the latest information.,Information,[],2020-12-28 16:33:22.0,0,,,,,,
7A2739CD-7ED7-43D3-9C41-08547E5D6E94,https://www.nps.gov/badl/planyourvisit/directions.htm,Navigation,BADL,"Do not rely on GPS digital navigation systems to find your way to Badlands National Park. Please note that the Visitor Center at 25216 Ben Reifel Road, Interior SD 57750 is located just off I-90.",Caution,[],2020-12-16 09:25:24.0,0,Badlands,National Park,SD,MWR,BADL,1.0
1A7552C5-D2D3-4C7A-B98C-658A535E1F8E,https://iceagetrail.maps.arcgis.com/apps/opsdashboard/index.html#/5cb8ca63f0e447dea9dc29afb5ed12e6,Trail Conditions,IATR,"Trail conditions can vary throughout the state. Before heading out, check the trail conditions, potential re-routes and closures on the Ice Age Trail Alliance website.",Information,[],2020-10-23 14:28:03.0,0,Ice Age National Scenic Trail,Ice Age National Scenic Trail,WI,MW,IATR,
9C95075B-BD09-4403-B0DB-0CA54A997ED2,https://www.nps.gov/juba/learn/news/anza-exhibit-at-martinez-adobe-closed-for-structural-repairs.htm,"Closure of Anza Expedition Exhibit at Martinez Adobe in Martinez, CA",JUBA,"For safety reasons, access to the Martinez Adobe, which houses the Anza exhibit, is blocked off from the public and remains closed for all use until the structure is stabilized. Currently, there is no timeline for the repairs to be complete...",Information,[],2020-09-28 17:29:18.0,0,,,,,,
44BEDE00-19EF-488E-9C75-BFDA094A4A6B,https://www.nps.gov/fobo/learn/management/closure-information-for-butterfield-trail.htm,Butterfield Trail Closure,FOBO,"The Butterfield Trail is currently closed to horses and pack animals. It remains open for hiking and foot traffic. For more information, see our policy page.",Information,[],2020-08-28 14:26:24.0,0,Fort Bowie,National Historic Site,AZ,IMR,FOBO,1.0
B69D06B6-0089-48BA-A81E-ABB7DA291F9D,https://www.nps.gov/cuva/planyourvisit/paddling-the-river.htm,Paddling Hazard Upstream from Lock 39/Rockside Road,CUVA,A significant woody debris hazard exists near a set of metal pylons and timber groynes just upstream from the Lock 39/Rockside Rd. access. Do not attempt to paddle through during medium/low flow. Portage on river right. .,Caution,[],2020-08-13 11:56:49.0,0,Cuyahoga Valley,National Park,OH,MWR,CUVA,1.0
E3DD8CA1-7C0E-4431-A70E-77863CDEA8D0,,What To Know Before You Visit,POPO,"Park grounds and visitor center are open, but you're encouraged to call the visitor center at 318-926-5492 for the latest information and COVID-19 precautions before you visit.",Information,[],2020-07-20 13:22:54.0,0,Poverty Point,National Monument,LA,SER,POPO,1.0
9549D1E6-CA6D-4B83-8D3C-330FDBAECE11,,Motorized Recreational Scooters Not Permitted in Park,FOMC,"For the safety and protection of visitors and park resources, motorized scooters are not permitted within the park. Any vehicles (scooters, bicycles, etc.) that are part of a ride-share program may not be left behind for pick up inside the park",Information,[],2020-06-08 08:37:13.0,0,Fort McHenry,National Monument and Historic Shrine,MD,NER,FOMC,1.0
1EE3C43E-65E7-46ED-81F6-468F5BE99649,,Be Prepared for your Visit,MOCR,"Before hiking at Moores Creek, make sure to bring all your necessary medications, sunscreen, bottled water for hikes, loose fitting clothes for hiking, and any other items you may need.",Information,[],2020-05-27 09:43:21.0,0,Moores Creek,National Battlefield,NC,SER,MOCR,1.0
D70E8462-F537-4B89-9CA5-318BC243FF61,,Closure: Portion of the Village Trail,KNRI,The river bank section of trail near the Sakakawea Village is closed due to ongoing erosion until further notice. The village site itself remains accessible by hiking from the visitor center.,Information,[],2020-05-07 10:57:38.0,0,Knife River Indian Villages,National Historic Site,ND,MWR,KNRI,1.0
9E6F02FC-950B-4B7A-8D66-6E9773885EA9,,Battery Kemble Park Parking Area Closed Until Further Notice,CWDW,"As a public health precaution, some facilities in Rock Creek Park are temporarily closed for the safety of staff and visitors. Updates will be posted to the park website, www.nps.gov/cwdw and on Facebook: @CWDWNPS Info: 202-895-6000",Information,[],2020-04-10 12:31:55.0,0,,,,,,
549CC213-5EE0-4BFF-B133-CD136B39325D,,Burned Area Safety Advisory,WHIS,"The Carr Fire has increased risks to visitors; falling trees, broken and hanging limbs, burned out stump holes, abandoned mine features, and loose rocks remain in much of the burned area. Remember to watch the ground you walk on, as well as above you.",Caution,[],2020-03-23 17:53:00.0,0,Whiskeytown,National Recreation Area,CA,PWR,WHIS,1.0
292A223C-4CBF-4D3B-8884-609CE95C37BD,https://www.nps.gov/aboutus/news/public-health-update.htm,COVID-19 (Coronavirus) Information,JUBA,"To keep the public informed during the ongoing public health incident, NPS has created a webpage with the latest information and updates about COVID-19. It is available by clicking ""more"" below.",Information,[],2020-03-23 12:46:16.0,0,,,,,,
410F3599-24E1-41C1-BBF9-DC9DBA7443F7,https://www.nps.gov/choh/planyourvisit/conditions.htm,Closures: Detours; Towpath; Points of Interest,CHOH,Multiple items are closed due to hazardous conditions or maintenance. See below for more details.,Park Closure,[],2020-02-15 08:53:01.0,0,Chesapeake & Ohio Canal,National Historical Park,"DC,MD,WV",NCR,CHOH,1.0
8141823F-69B8-4624-8207-BE1775D9AB60,https://www.nps.gov/articles/what-is-white-nose-syndrome.htm,Items Worn or Used in Other Caves Not Allowed,CAVE,"A disease know as White-Nose Syndrome is killing bats in North America. To prevent it from spreading to our bats, do not wear shoes, clothing, or bring any gear into any cave at Carlsbad Caverns National Park that were in another cave.",Information,[],2020-02-08 15:16:11.0,0,Carlsbad Caverns,National Park,NM,IMR,CAVE,1.0
7B5D28DF-7186-4380-874A-4CAF58702297,,"Uber, Lyft, and other ""Taxi"" Services",PECO,"While Pecos is close to Santa Fe and Las Vegas, services like Uber and Lyft may have limited availability to and from the park. If you are able to take an Uber or Lyft, please make sure you have plans to be picked up before being dropped off at Pecos.",Information,[],2020-01-08 17:21:40.0,0,Pecos,National Historical Park,NM,IMR,PECO,1.0
07DC166E-9930-4323-B554-AB351C83B1AC,,Bicycle Use In The Monument,PETR,Bicycles are ONLY allowed at the following locations: 1 - On the Boca Negra Canyon paved multiuse path; bicycles must remain on the paved bike path. 2 - On the crusher fine trail that winds in and out of the park around the mesa top above Boca Negra.,Information,[],2019-12-03 14:57:43.0,0,Petroglyph,National Monument,NM,IMR,PETR,1.0
8073F540-654D-4D72-A558-689525FBD46D,,Water in Campground is Shut Off,ELMO,The water in the campground has been shut off for the winter due to freezing temperatures. Visitors are encouraged to bring their own supply. Small water containers may also be filled in the visitor center during business hours (9 am - 5 pm).,Information,[],2019-12-01 11:42:41.0,0,El Morro,National Monument,NM,IMR,ELMO,1.0
3924077D-A8E5-4CBE-86BA-7E8631AF52A9,https://www.nps.gov/natr/learn/news/yockanookany-section-trail-closure.htm,Yockanookany Trail Section Closed to Equestrians,NATT,"The Yockanookany section of the Natchez Trace National Scenic Trail is closed to equestrian use effective immediately, due to safety concerns with trail bridges and boardwalks. The trail will remain open to pedestrians.",Park Closure,[],2019-10-26 11:08:59.0,0,,,,,,
191B2B32-1543-4EDA-AE87-020490494B22,,Notice to travelers to National Cemetery,ANJO,"Due to the narrow roadway & tight turn, RVs, mobile homes, charter buses, delivery trucks, or vehicles with trailers are prohibited from the crest of Monument Hill. Check for information about parking at the Visitor Center upon your arrival.",Caution,[],2019-08-12 15:39:35.0,1,Andrew Johnson,National Historic Site,TN,SER,ANJO,1.0
D3AF51D3-187A-47A7-825A-7905CAB07079,,Weather Closures,WHIS,Open areas of the park may be closed on short notice due to concern of possible debris flows during rain events. Smaller scale landslides and flood may occur anywhere within the park during rain events.,Caution,[],2019-05-30 17:58:05.0,0,Whiskeytown,National Recreation Area,CA,PWR,WHIS,1.0
B7345DAF-C37A-411C-A7C8-87833054A354,,RV and Tractor Trailer Parking at the Visitor Center,WHSA,There is limited space for parking for recreational vehicles and trailers in the parking lot directly in front (south) of the visitor center. RVs are asked to not park in the lot behind the visitor center. There is no parking space for tractor trailers.,Information,[],2019-02-05 14:36:01.0,0,White Sands,National Monument,NM,IMR,WHSA,1.0
B0D5AE43-C147-415C-9355-4960C2459278,,Federal Government Shutdown,OPOT,"During the federal government shutdown, this website will not be updated and may not reflect current conditions. The tour of the Old Post Office Tower is closed for resource protection and safety.",Park Closure,[],2018-12-22 11:01:55.0,0,,,,,,
E8CD11C0-29ED-4FF5-8AF3-5655E8EE7BB2,,Drones are Prohibited in Fort Pulaski National Monument,FOPU,"The use of drones or other remote-controlled unmanned aircraft, is prohibited in the park for issues relating to visitor safety and experience, and wildlife and resource protection. For more info, see section 1.5(a)(1) of the Superintendent's Compendium.",Information,[],2018-12-20 14:31:34.0,0,Fort Pulaski,National Monument,GA,SER,FOPU,1.0
51847038-E01E-48F1-815E-DCC09FFC16F7,https://www.nps.gov/ulsg/planyourvisit/directions.htm,GPS Navigation Systems,ULSG,"GPS navigation systems often misdirect visitors driving to Ulysses S. Grant National Historic Site. GPS systems often route visitors to our back gate, or to the entrance for Grant's Farm (not affiliated with the NPS). Please visit our directions page.",Information,[],2018-12-05 18:00:27.0,0,Ulysses S Grant,National Historic Site,MO,MWR,ULSG,1.0
76B89375-C45F-496B-95E5-CFED7FF68549,,Footwear in the Cavern,CAVE,"For safety, closed-toe shoes with good traction are recommended. Flip flops, sandals, and some walking shoes have little or no traction and increase the possibility of slips, trips, and falls. Watch your step and use the handrails when necessary.",Information,[],2018-09-19 18:25:10.0,0,Carlsbad Caverns,National Park,NM,IMR,CAVE,1.0
4793E7A9-98BB-43C0-9A1C-76DE85370F1C,https://www.nps.gov/articles/unmanned-aircraft-in-the-national-parks.htm,Unmanned Aircraft (Drones) Are Prohibited,CAVE,"The use of unmanned aircraft, also known as drones, is prohibited within Carlsbad Caverns National Park.",Information,[],2018-07-11 13:54:39.0,0,Carlsbad Caverns,National Park,NM,IMR,CAVE,1.0
B7B12AC2-EFB2-4F33-8740-63B58EAD6BE9,,Partial Closure of Rocky Springs Trail,NATT,The Rocky Springs section is closed from the Rocky Springs campground at milepost 55 to the northern terminus at milepost 59 until further notice. Visitors should observe posted closures. The trail is unsafe due to trail erosion and deteriorated bridges.,Caution,[],2018-05-18 15:26:35.0,0,,,,,,
57494CF7-FEE4-43C3-BB53-AC4173F43A38,,Arrival by Boat,KALA,It is prohibited to come within 1/4 mile of the Kalaupapa shoreline. Access by boat within the quarter mile offshore park boundary requires a special use permit.,Information,[],2017-09-21 18:06:38.0,0,Kalaupapa,National Historical Park,HI,PWR,KALA,1.0
B01D7D45-B63A-4564-99F9-8736CDED08A8,,Garden Key Harbor Light,DRTO,Vessel operators - the Garden Key Harbor Light is undergoing repairs and is extinguished. At this time it is unknown when the light will again be illuminated.,Caution,[],2017-08-17 14:16:47.0,0,Dry Tortugas,National Park,FL,SER,DRTO,1.0
