id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,Park Name,Park Full Name,Type of Unit,State,Reg,Alpha,Unit,Road Closed Flag,date
E8CD11C0-29ED-4FF5-8AF3-5655E8EE7BB2,,Drones are Prohibited in Fort Pulaski National Monument,FOPU,"The use of drones or other remote-controlled unmanned aircraft, is prohibited in the park for issues relating to visitor safety and experience, and wildlife and resource protection. For more info, see section 1.5(a)(1) of the Superintendent's Compendium.",Information,[],2018-12-20 14:31:34.0,Fort Pulaski,Fort Pulaski National Monument,National Monument,GA,SER,FOPU,1.0,No,2024-04-02
51847038-E01E-48F1-815E-DCC09FFC16F7,https://www.nps.gov/ulsg/planyourvisit/directions.htm,GPS Navigation Systems,ULSG,"GPS navigation systems often misdirect visitors driving to Ulysses S. Grant National Historic Site. GPS systems often route visitors to our back gate, or to the entrance for Grant's Farm (not affiliated with the NPS). Please visit our directions page.",Information,[],2018-12-05 18:00:27.0,Ulysses S Grant,Ulysses S. Grant National Historic Site,National Historic Site,MO,MWR,ULSG,1.0,Yes,2024-04-02
76B89375-C45F-496B-95E5-CFED7FF68549,,Footwear in the Cavern,CAVE,"For safety, closed-toe shoes with good traction are recommended. Flip flops, sandals, and some walking shoes have little or no traction and increase the possibility of slips, trips, and falls. Watch your step and use the handrails when necessary.",Information,[],2018-09-19 18:25:10.0,Carlsbad Caverns,Carlsbad Caverns National Park,National Park,NM,IMR,CAVE,1.0,No,2024-04-02
4793E7A9-98BB-43C0-9A1C-76DE85370F1C,https://www.nps.gov/articles/unmanned-aircraft-in-the-national-parks.htm,Unmanned Aircraft (Drones) Are Prohibited,CAVE,"The use of unmanned aircraft, also known as drones, is prohibited within Carlsbad Caverns National Park.",Information,[],2018-07-11 13:54:39.0,Carlsbad Caverns,Carlsbad Caverns National Park,National Park,NM,IMR,CAVE,1.0,No,2024-04-02
B7B12AC2-EFB2-4F33-8740-63B58EAD6BE9,,Partial Closure of Rocky Springs Trail,NATT,The Rocky Springs section is closed from the Rocky Springs campground at milepost 55 to the northern terminus at milepost 59 until further notice. Visitors should observe posted closures. The trail is unsafe due to trail erosion and deteriorated bridges.,Caution,[],2018-05-18 15:26:35.0,,,,,,,,No,2024-04-02
57494CF7-FEE4-43C3-BB53-AC4173F43A38,,Arrival by Boat,KALA,It is prohibited to come within 1/4 mile of the Kalaupapa shoreline. Access by boat within the quarter mile offshore park boundary requires a special use permit.,Information,[],2017-09-21 18:06:38.0,Kalaupapa,Kalaupapa National Historical Park,National Historical Park,HI,PWR,KALA,1.0,No,2024-04-02
B01D7D45-B63A-4564-99F9-8736CDED08A8,,Garden Key Harbor Light,DRTO,Vessel operators - the Garden Key Harbor Light is undergoing repairs and is extinguished. At this time it is unknown when the light will again be illuminated.,Caution,[],2017-08-17 14:16:47.0,Dry Tortugas,Dry Tortugas National Park,National Park,FL,SER,DRTO,1.0,No,2024-04-02
7D98BC8F-3736-433F-B511-ACD689B2C3B6,https://www.nps.gov/mimi/planyourvisit/directions.htm,Warning about GPS Systems!,MIMI,"Vehicle Navigation Systems and GPS units may provide inaccurate information—sending drivers the wrong way on one-way roads, leading them to dead ends in remote areas, or sending them on roads which are impassable. Use the Interstate exits for wayfinding.",Caution,[],2017-08-02 08:27:14.0,Minuteman Missile,Minuteman Missile National Historic Site,National Historic Site,SD,MWR,MIMI,1.0,Yes,2024-04-02
EE94F8C0-D10E-4EF7-A2C1-B0DBCEE46AE2,,Private Property: Sand & Rocky Islands,APIS,"Reminder: There are private holdings on the southeast corner of Sand Island, and just north of Group Site A on Rocky Island. It is trespassing to be on their property, including their docks. Stay out of those clearly marked areas or you can be fined.",Information,[],2017-07-13 09:26:45.0,Apostle Islands,Apostle Islands National Lakeshore,National Lakeshore,WI,MWR,APIS,1.0,No,2024-04-02
B7CBB2BC-D4F2-4C8F-AEDE-9C71C000EB49,https://www.nps.gov/coro/planyourvisit/hiking.htm,Please be prepared while hiking in the park,CORO,"Ensure you have plenty of water (about 1 quart of water per hour while hiking), salty snacks and/or electrolytes, sun protection, and appropriate hiking gear. Assess the weather and your personal preparedness before you set off on the trail.",Caution,[],2017-07-08 11:28:53.0,Coronado,Coronado National Memorial,National Memorial,AZ,IMR,CORO,1.0,No,2024-04-02
78F70A6F-3ACF-42B3-A02D-6683F98B8F2F,,Hiking Advisory,NATT,"Due to high winds and rainfall from thunderstorms, damaged trees have fallen across many sections of the National Scenic Trail. Caution is advised on all trails. Be aware of your surroundings while hiking and look for overhead limbs that may pose a hazard",Caution,[],2017-06-14 14:33:22.0,,,,,,,,No,2024-04-02
80B50F2B-27ED-4872-A34A-3EC63831CC20,https://store.usgs.gov/pass/annual.html,Richmond National Battlefield Park No Longer Sells Senior or Annual National Park Passes,RICH,"Richmond National Battlefield Park does not sell the Senior or Annual National Park Service passes. For a list of sites that do sell passes, please visit https://store.usgs.gov/pass/annual.html",Information,[],2017-05-04 11:14:24.0,Richmond,Richmond National Battlefield Park,National Battlefield Park,VA,NER,RICH,1.0,No,2024-04-02
DF0BD338-3A24-440C-A628-AC711DECCD0C,,All natural and cultural resources are protected,VALL,"The removal of any artifact, antler, obsidian, and other mineral or plant material is strictly prohibited.",Information,[],2017-03-20 13:36:19.0,Valles Caldera National Preserve,Valles Caldera National Preserve,Valles Caldera National Preserve,NM,IM,VALL,,No,2024-04-02
23A51560-F517-43E4-B3AF-3DE817ABF2E0,,Life Jackets Required!,NIOB,"By Nebraska State law, all children 12 years old and younger must WEAR a USCG approved life jacket to float the Niobrara NSR. Anyone over 12 years old must HAVE a life jacket. If you are renting equipment, your outfitter will provide them.",Caution,[],2017-03-09 15:41:43.0,Niobrara,Niobrara National Scenic River,National Scenic River,NE,MWR,NIOB,1.0,No,2024-04-02
2A5350D7-555D-4747-A1DC-283B0E0EDFCA,,Test Alert,INAU,Test Alert,Danger,[],2017-03-08 10:04:12.0,,,,,,,,No,2024-04-02
193194BD-D071-47E5-9496-63BF553E62E4,https://www.nps.gov/kefj/planyourvisit/conditions.htm#CP_JUMP_5488509,"Toe of Exit Glacier, Ice Fall Hazard Zone",KEFJ,"An ice fall hazard zone has been identified at the toe and sides of Exit Glacier, due to tall blocks and slabs of ice. For your safety, entry into this zone is prohibited. Please do not continue past ice fall hazard signs and see photo for more details.",Park Closure,[],2017-03-06 14:00:02.0,Kenai Fjords,Kenai Fjords National Park,National Park,AK,AKR,KEFJ,1.0,No,2024-04-02
98FD4F18-9C13-419E-943F-C4A354DF3610,https://www.nps.gov/crmo/planyourvisit/directions.htm,Navigation,CRMO,Please do not rely upon GPS digital navigation systems to find your way to Craters of the Moon. Please note that the Visitor Center at 1266 Craters Loop Road is located just off U.S. Highway 20/26/93 and is not accessed via any unpaved roads.,Caution,[],2017-01-13 08:33:59.0,Craters Of The Moon,Craters of the Moon National Monument and Preserve,National Monument & Preserve,ID,PWR,CRMO,2.0,Yes,2024-04-02
2E88C80D-CBC5-44B2-83B7-51612F75D6E8,https://www.nps.gov/petr/planyourvisit/directions.htm,"Attention Visitors, Cab drivers, Uber drivers, and transportation service drivers",PETR,"DO NOT drop off your passengers at the visitor center. No trail access. Visitors must be driven to a trail system from the visitor center. If passengers want to go to the visitor center, WAIT FOR THEM in the parking lot until they come back out.",Information,[],2017-01-04 09:47:46.0,Petroglyph,Petroglyph National Monument,National Monument,NM,IMR,PETR,1.0,No,2024-04-02
E4C6A608-A17F-4747-9910-219FD18573F7,,Winter Weather Information,WEFA,"Park grounds remain open in snowy or icy weather, however parking areas are not cleared until 1-3 days after snowfall ends. Trails and parking lot may be icy or uncleared. Use caution if driving to the park and onsite as conditions may be hazardous.",Information,[],2016-12-16 10:13:10.0,Weir Farm,Weir Farm National Historical Park,National Historic Site,CT,NER,WEFA,1.0,No,2024-04-02
C712F3C9-B1EB-4C20-AF11-4557FE3B3A70,,No Cell Service or WiFi,MUWO,"We do not recommend taking a rideshare or taxi to Muir Woods. There is NO cell service or wifi at Muir Woods. When hiring a taxi visitors have the option of negotiating a flat rate, or using the meter. Under some circumstances a flat rate may be cheaper.",Information,[],2016-12-13 14:57:51.0,Muir Woods,Muir Woods National Monument,National Monument,CA,PWR,MUWO,1.0,No,2024-04-02
707261D7-B956-444C-AA6C-C07F98FA3CD4,https://www.nps.gov/mimi/planyourvisit/launch-control-facility-delta-01-tours-and-tickets.htm,Delta-01 Tour Fee and Reservations,MIMI,All Delta-01 Launch Control Facility Tours require advanced reservations. Reservations can be made up to 90 days in advance on-line or by phone at 605-717-7629. No SAME-DAY tours available during the summer season.,Information,[],2016-10-25 10:53:44.0,Minuteman Missile,Minuteman Missile National Historic Site,National Historic Site,SD,MWR,MIMI,1.0,No,2024-04-02
149682AF-A0A1-4DA9-83FC-7F9EB8CA4831,https://www.nps.gov/rocr/planyourvisit/trail-closure-detour.htm,Glover-Archbold trail detour,ROCR,"For visitor safety, the southern end of the Glover-Archbold Trail is under an emergency closure until further notice due to aerial hazards. Please follow the posted detour along Foxhall Rd. / 44th St. NW / P St. NW.",Danger,[],2016-08-23 13:50:03.0,Rock Creek,Rock Creek Park,Park,DC,NCR,ROCR,1.0,No,2024-04-02
52CFDFF6-C921-44B8-880C-A5DF9DD57ABE,https://www.nps.gov/policy/PolMemos/PM_14-05.htm,The Use of Drones is Prohibited at Big South Fork National River & Recreation Area,BISO,"Currently, the use of drones is prohibited at Big South Fork and all National Parks. Detailed information about the policy is available...",Information,[],2016-06-12 09:50:45.0,Big South Fork,Big South Fork National River and Recreation Area,National River & Recreation Area,"KY,TN",SER,BISO,1.0,No,2024-04-02
65726F4A-EA1D-43BC-918B-8BD1E46B1AA8,https://www.nps.gov/labe/planyourvisit/caving.htm,White-Nose Syndrome / Cave Permit,LABE,"Please Do Not bring clothing or caving gear used in caves or mines outside of Lava Beds into our caves. This will help slow the spread of white-nose syndrome, a bat disease that is killing bats outside of the park.",Information,[],2016-05-19 15:48:28.0,Lava Beds,Lava Beds National Monument,National Monument,CA,PWR,LABE,1.0,No,2024-04-02
6007937E-825B-46E9-AB99-B81A3980ED9D,,Brandywine Falls Safety Alert,CUVA,"Do not climb the rocks, over the fenced areas, or Brandywine Falls. Please enjoy Brandywine Falls safely by staying at least 50 feet from the top and bottom of the falls. Approaching too close can result in serious injury or death.",Danger,[],2016-05-11 06:18:45.0,Cuyahoga Valley,Cuyahoga Valley National Park,National Park,OH,MWR,CUVA,1.0,No,2024-04-02
FF9F8752-4B05-43A5-9B10-73A042AAB963,https://www.nps.gov/biso/planyourvisit/firewood-quarantine.htm,Firewood ban is in effect for the park.,BISO,"Firewood ban is in effect for the park. Only firewood from the surrounding counties of Scott, Morgan, Pickett, and Fentress, in Tennessee, and McCreary in Kentucky, can be brought into the park. Firewood is for sale or you may use dead and down wood.",Information,[],2016-04-20 08:21:16.0,Big South Fork,Big South Fork National River and Recreation Area,National River & Recreation Area,"KY,TN",SER,BISO,1.0,No,2024-04-02
FC72BB89-F2BC-4445-A67B-EF3F27EAF08C,https://www.nps.gov/biso/learn/nature/blackbear.htm,Black Bears at Big South Fork,BISO,"Black bears call Big South Fork NRRA home. Help keep them healthy and safe by storing all food, cooking items, feed, cosmetics and coolers properly stored when at campgrounds or in the backcountry.",Information,[],2016-04-12 17:35:48.0,Big South Fork,Big South Fork National River and Recreation Area,National River & Recreation Area,"KY,TN",SER,BISO,1.0,No,2024-04-02
9999FD6E-324E-4BF9-BC34-BE840DA1B26B,https://www.nps.gov/lake/planyourvisit/conditions.htm,Launch Ramp Conditions,LAKE,Get the most current launch ramp and water elevation conditions,Park Closure,[],2016-04-08 13:27:49.0,Lake Mead National Recreation Area,Lake Mead National Recreation Area,Lake Mead National Recreation Area,NV,PW,LAKE,,No,2024-04-02
F6270583-F112-441A-BB8B-5C28CCF4564C,,Unmanned Aircraft,KALA,"Launching, landing, or operating an unmanned aircraft from or on lands and waters administered by the National Park Service within the boundaries of Kalaupapa National Historical Park is prohibited. This includes model airplanes, quadcopters, and drones.",Information,[],2016-03-31 14:47:23.0,Kalaupapa,Kalaupapa National Historical Park,National Historical Park,HI,PWR,KALA,1.0,No,2024-04-02
B650EE1B-A593-450C-A748-E468E1ACA213,,General Mosquito Information,NPSA,"Although there is no known current transmission of dengue, Zika, or chikungunya, American Samoa has had recent outbreaks, and reintroduction is possible. Avoid mosquito bites and report to your doctor if you get sick within two weeks of returning.",Caution,[],2016-03-30 20:34:26.0,National Park of American Samoa,National Park of American Samoa,,AS,PWR,NPSA,1.0,No,2024-04-02
B4E1B014-AE5E-481F-890F-6E7E747949D7,https://twitter.com/cvnpmtb,Current East Rim Trail Status,CUVA,"Click ""more"" to find out if the East Rim Trail is open for today. In good conditions trail is open 6:00 a.m. - 11:00 p.m. for bikers and as posted for other trail users. In wet or hazardous conditions, the trail will close to all users to prevent damage.",Information,[],2016-03-28 14:21:46.0,Cuyahoga Valley,Cuyahoga Valley National Park,National Park,OH,MWR,CUVA,1.0,No,2024-04-02
21EE720C-CC54-428D-B259-C35B7ECBC3B0,,Winter Closure Hotline,SPAR,"With winter weather a possibility, Springfield Armory has set up a Weather Delay/Closure hotline for up to the minute information. Please call 413-734-8551 then enter extension 300 for weather updates.",,[],2016-02-05 12:50:44.0,Springfield Armory,Springfield Armory National Historic Site,National Historic Site,MA,NER,SPAR,1.0,No,2024-04-02
960A9EF0-6DBB-42CB-AD6E-74886BC3E668,,Vehicle Break-Ins: Take precautions to secure your vehicle and valuables.,PETR,This is an urban park. Don't hide valuables inside your car. Carry items with you on hike. Lock your vehicle and set car alarm. Recent auto break-ins at Rinconada Canyon parking lot. Report suspicious persons loitering/peeking in cars. Call 928-638-7805,Caution,[],2016-01-28 11:38:51.0,Petroglyph,Petroglyph National Monument,National Monument,NM,IMR,PETR,1.0,Yes,2024-04-02
F3A5D4A6-1655-4584-B0FF-B40020F43545,https://www.nps.gov/tapr/planyourvisit/safety.htm,Wild Bison,TAPR,Bison graze in both Windmill and West Traps pastures. Sightings may be at schoolhouse parking area. Bison will defend themselves if they feel threatened. Keep 100 yards distance. A raised tail is a warning sign: bison may charge or give chase.,Caution,[],2015-11-09 10:31:58.0,Tallgrass Prairie,Tallgrass Prairie National Preserve,National Preserve,KS,MWR,TAPR,1.0,No,2024-04-02
0793FD9C-81CD-4FB3-9604-801D69B45E9F,,Be Aware of Break-ins along State Route 20,NOCA,Prevent smashed windows and theft. Break-ins are not uncommon at trailheads along State Route 20. Remove your valuables and electronics and take associated electronic cords.,Caution,[],2015-05-21 11:19:27.0,North Cascades,North Cascades National Park,National Park,WA,PWR,NOCA,1.0,Yes,2024-04-02
